  313 16586.433    0.469  285.722    4.793   72.611    1.393   38.891   25.503 
  314 16484.809    0.625  285.944    4.796   72.694    1.411   38.900   25.502 
  315 16319.631    0.531  286.028    4.751   72.833    1.414   39.880   26.199 
  316 16163.783    0.469  286.222    4.731   72.972    1.411   39.880   26.199 
  317 16018.590    0.406  286.444    4.718   73.056    1.404   39.882   26.199 
  318 15931.946    0.469  286.528    4.702   73.083    1.393   20.506   18.382 
  319 15844.710    0.438  286.722    4.705   73.194    1.381   20.505   18.382 
  320 15749.509    0.531  286.944    4.703   73.250    1.390   20.495   18.383 
  321 15652.240    0.469  287.056    4.699   73.333    1.402   37.235   24.362 
  322 15559.171    0.500  287.167    4.690   73.167    1.395   37.242   24.362 
  323 15425.984    0.594  287.278    4.668   73.056    1.382   37.240   24.362 
  324 15270.872    0.406  287.417    4.643   73.028    1.356   20.516   18.382 
  325 15115.734    0.594  287.694    4.639   72.917    1.353   20.510   18.382 
  326 15038.508    0.375  287.806    4.632   72.917    1.374   20.511   18.382 
  327 14918.379    0.594  287.722    4.576   72.972    1.372   20.935   18.376 
  328 14831.072    0.688  287.722    4.551   72.917    1.387   20.930   18.376 
  329 14817.617    0.375  287.750    4.551   72.917    1.391   20.930   18.376 
  330 14695.853    0.500  287.944    4.544   73.000    1.387   20.930   18.376 
  331 14650.118    0.500  288.056    4.546   73.000    1.398   20.934   18.376 
  332 14559.130    0.469  288.306    4.552   73.194    1.415    2.302    0.481 
  333 14539.291    0.312  288.222    4.527   73.278    1.413    1.859    0.101 
  334 14452.369    0.312  288.167    4.494   73.222    1.403    1.862    0.101 
  335 14382.903    0.344  288.306    4.494   73.278    1.421    1.862    0.101 
  336 14206.468    0.500  288.444    4.455   73.306    1.389    1.855    0.101 
  337 13989.999    0.500  288.583    4.402   73.389    1.409    1.861    0.102 
  338 13881.196    0.344  288.694    4.382   73.278    1.421    1.852    0.101 
  339 13738.538    0.469  288.861    4.365   73.139    1.409    1.854    0.101 
  340 13572.300    0.562  289.056    4.334   73.083    1.413    1.855    0.101 
  341 13413.348    0.469  289.194    4.294   73.333    1.411   18.027   15.973 
  342 13241.841    0.500  289.278    4.249   73.361    1.404   18.035   15.973 
  343 13173.187    0.438  289.361    4.234   73.444    1.414   18.030   15.973 
  344 13083.350    0.281  289.361    4.198   73.556    1.434   18.002   15.974 
  345 13026.311    0.375  289.500    4.198   73.722    1.444   18.002   15.974 
  346 12940.212    0.375  289.611    4.190   73.528    1.435   18.018   15.973 
  347 12855.198    0.438  289.750    4.177   73.583    1.449   37.341   24.523 
  348 12765.785    0.406  289.833    4.162   73.583    1.431   37.341   24.523 
  349 12660.388    0.594  290.000    4.161   73.417    1.429   37.348   24.522 
  350 12497.130    0.438  290.222    4.136   73.417    1.436   37.347   24.522 
  351 12397.413    0.500  290.250    4.105   73.444    1.447   37.359   24.522 
  352 12339.833    0.344  290.278    4.087   73.528    1.457   37.356   24.522 
  353 12162.557    0.625  290.389    4.045   73.611    1.464   18.043   15.973 
  354 12033.130    0.344  290.528    4.027   73.472    1.470   18.043   15.973 
  355 11996.282    0.375  290.528    4.013   73.389    1.499   18.042   15.973 
  356 11883.776    0.375  290.639    3.991   73.361    1.493   18.040   15.973 
  357 11789.096    0.625  290.778    3.981   73.361    1.508   18.043   15.973 
  358 11718.502    0.469  290.806    3.954   73.222    1.508   18.043   15.973 
  359 11610.589    0.438  290.889    3.933   73.083    1.499   18.050   15.972 
