 2462 7295.838    0.219  314.028    0.210   56.667    0.451    1.681    0.078 
 2463 7294.568    0.188  314.000    0.204   56.667    0.451    1.681    0.078 
 2464 7293.510    0.156  314.028    0.202   56.667    0.451    1.682    0.078 
 2465 7293.603    0.156  314.028    0.213   56.694    0.461    1.681    0.078 
 2466 7290.629    0.281  314.000    0.219   56.667    0.451    1.681    0.079 
 2467 7292.765    0.156  313.972    0.244   56.667    0.451    1.681    0.079 
 2468 7295.082    0.156  314.028    0.231   56.722    0.456    1.681    0.079 
 2469 7293.972    0.156  314.028    0.241   56.722    0.456    1.679    0.079 
 2470 7296.099    0.281  314.028    0.213   56.750    0.454    1.679    0.079 
 2471 7295.608    0.156  314.056    0.215   56.750    0.454    1.679    0.079 
 2472 7298.051    0.188  314.056    0.219   56.750    0.454    1.677    0.079 
 2473 7298.494    0.188  314.000    0.232   56.750    0.454    1.677    0.079 
 2474 7300.178    0.250  313.972    0.244   56.722    0.449    1.675    0.079 
 2475 7302.071    0.125  313.972    0.253   56.722    0.449    1.674    0.079 
 2476 7301.921    0.125  314.000    0.261   56.722    0.449    1.674    0.079 
 2477 7297.576    0.406  314.000    0.255   56.694    0.461    1.675    0.079 
 2478 7296.141    0.125  314.000    0.255   56.694    0.461    1.675    0.078 
 2479 7292.858    0.188  314.083    0.250   56.694    0.461    1.676    0.078 
 2480 7295.329    0.219  314.028    0.256   56.694    0.461    1.676    0.078 
 2481 7297.779    0.156  314.083    0.247   56.722    0.457    1.676    0.078 
 2482 7298.567    0.188  314.028    0.253   56.722    0.457    1.675    0.078 
 2483 7302.215    0.281  314.083    0.262   56.722    0.457    1.678    0.078 
 2484 7301.820    0.312  314.000    0.248   56.750    0.459    1.678    0.078 
 2485 7302.246    0.156  314.056    0.245   56.750    0.459    1.678    0.078 
 2486 7305.735    0.250  314.139    0.239   56.778    0.460    1.674    0.078 
 2487 7306.927    0.250  314.111    0.248   56.778    0.460    1.677    0.078 
 2488 7310.723    0.188  314.111    0.260   56.778    0.460    1.679    0.078 
 2489 7311.400    0.312  314.194    0.288   56.750    0.460    1.684    0.077 
 2490 7308.167    0.281  314.222    0.270   56.750    0.460    1.681    0.078 
 2491 7312.196    0.250  314.194    0.286   56.750    0.460    1.676    0.078 
 2492 7310.346    0.375  314.139    0.267   56.750    0.460    1.676    0.078 
 2493 7310.035    0.188  314.194    0.257   56.750    0.460    1.675    0.078 
 2494 7311.680    0.156  314.250    0.253   56.750    0.460    1.675    0.078 
 2495 7309.365    0.125  314.278    0.247   56.722    0.459    1.675    0.078 
 2496 7313.833    0.312  314.250    0.259   56.750    0.450    1.678    0.078 
 2497 7309.916    0.188  314.139    0.243   56.750    0.450    1.678    0.078 
 2498 7309.550    0.156  314.139    0.236   56.750    0.450    1.678    0.078 
 2499 7306.036    0.250  314.111    0.187   56.750    0.450    1.682    0.078 
 2500 7308.267    0.250  314.111    0.196   56.750    0.450    1.682    0.078 
 2501 7315.851    0.188  314.167    0.213   56.778    0.450    1.682    0.078 
 2502 7313.508    0.312  314.222    0.208   56.778    0.450    1.682    0.078 
 2503 7309.782    0.250  314.167    0.182   56.750    0.449    1.682    0.078 
 2504 7313.492    0.250  314.278    0.214   56.750    0.449    1.682    0.078 
 2505 7313.657    0.156  314.250    0.227   56.750    0.449    1.684    0.077 
 2506 7313.908    0.281  314.389    0.237   56.750    0.440    1.682    0.078 
 2507 7315.386    0.156  314.417    0.243   56.750    0.440    1.685    0.078 
 2508 7315.785    0.062  314.444    0.247   56.750    0.440    1.685    0.078 
 2509 7313.170    0.188  314.472    0.241   56.750    0.440    1.685    0.078 
 2510 7308.424    0.312  314.444    0.220   56.722    0.437    1.685    0.078 
 2511 7306.744    0.188  314.333    0.219   56.722    0.437    1.693    0.079 
 2512 7308.943    0.156  314.333    0.212   56.750    0.447    1.693    0.079 
 2513 7310.843    0.188  314.389    0.213   56.750    0.447    1.690    0.079 
 2514 7311.736    0.250  314.250    0.202   56.750    0.447    1.689    0.079 
 2515 7307.993    0.219  314.250    0.194   56.722    0.446    1.689    0.079 
 2516 7309.160    0.156  314.167    0.190   56.722    0.446    1.689    0.079 
 2517 7309.786    0.219  314.083    0.186   56.722    0.446    1.683    0.078 
 2518 7304.037    0.156  314.139    0.185   56.667    0.450    1.683    0.078 
 2519 7304.201    0.281  314.139    0.176   56.667    0.450    1.685    0.077 
 2520 7309.744    0.219  314.167    0.213   56.667    0.450    1.689    0.077 
 2521 7307.212    0.281  314.222    0.201   56.667    0.450    1.689    0.077 
 2522 7312.994    0.219  314.278    0.217   56.667    0.450    1.689    0.077 
 2523 7319.936    0.406  314.306    0.238   56.694    0.449    1.687    0.077 
 2524 7321.781    0.219  314.278    0.241   56.694    0.449    1.687    0.078 
 2525 7319.193    0.156  314.278    0.228   56.694    0.449    1.687    0.078 
 2526 7318.324    0.188  314.278    0.224   56.694    0.449    1.688    0.078 
 2527 7313.888    0.312  314.194    0.207   56.667    0.448    1.682    0.078 
 2528 7314.896    0.219  314.306    0.222   56.667    0.448    1.682    0.078 
 2529 7316.329    0.188  314.250    0.230   56.667    0.448    1.682    0.078 
 2530 7317.111    0.156  314.306    0.238   56.667    0.448    1.684    0.078 
 2531 7315.922    0.250  314.333    0.226   56.667    0.448    1.684    0.078 
 2532 7316.741    0.250  314.361    0.252   56.667    0.448    1.684    0.078 
 2533 7317.934    0.188  314.417    0.253   56.667    0.448    1.686    0.078 
 2534 7312.161    0.406  314.361    0.264   56.611    0.447    1.684    0.077 
 2535 7310.246    0.281  314.361    0.243   56.611    0.447    1.685    0.077 
 2536 7316.060    0.219  314.306    0.254   56.639    0.443    1.685    0.077 
 2537 7316.503    0.188  314.278    0.253   56.639    0.443    1.685    0.077 
 2538 7318.859    0.219  314.250    0.240   56.639    0.443    1.690    0.078 
 2539 7318.286    0.125  314.278    0.221   56.639    0.443    1.690    0.078 
 2540 7316.033    0.125  314.222    0.212   56.639    0.443    1.690    0.078 
 2541 7314.878    0.125  314.222    0.205   56.639    0.443    1.690    0.078 
 2542 7314.762    0.219  314.167    0.206   56.639    0.443    1.688    0.078 
 2543 7307.634    0.219  314.194    0.183   56.611    0.443    1.694    0.080 
 2544 7307.346    0.125  314.250    0.194   56.611    0.443    1.694    0.080 
 2545 7309.668    0.219  314.306    0.179   56.667    0.443    1.692    0.081 
 2546 7309.912    0.250  314.306    0.196   56.667    0.443    1.692    0.081 
 2547 7308.646    0.188  314.250    0.198   56.639    0.446    1.692    0.081 
 2548 7307.906    0.188  314.222    0.193   56.639    0.446    1.692    0.081 
 2549 7309.305    0.219  314.361    0.193   56.667    0.446    1.693    0.080 
 2550 7306.062    0.219  314.333    0.184   56.694    0.444    1.687    0.080 
 2551 7307.133    0.281  314.306    0.192   56.694    0.444    1.689    0.082 
 2552 7305.514    0.125  314.306    0.183   56.694    0.444    1.689    0.082 
 2553 7304.963    0.219  314.389    0.181   56.667    0.444    1.683    0.082 
 2554 7305.967    0.250  314.417    0.186   56.667    0.444    1.683    0.082 
 2555 7298.238    0.156  314.472    0.178   56.639    0.453    1.683    0.082 
 2556 7306.636    0.281  314.417    0.206   56.667    0.455    1.676    0.082 
 2557 7305.615    0.219  314.361    0.212   56.667    0.455    1.674    0.082 
 2558 7305.634    0.156  314.278    0.217   56.667    0.455    1.669    0.080 
 2559 7303.455    0.281  314.250    0.217   56.667    0.455    1.680    0.079 
 2560 7298.487    0.188  314.222    0.205   56.667    0.455    1.679    0.079 
 2561 7294.800    0.188  314.250    0.186   56.667    0.455    1.678    0.079 
 2562 7295.826    0.281  314.389    0.209   56.667    0.455    1.676    0.079 
 2563 7294.737    0.188  314.361    0.208   56.667    0.455    1.679    0.079 
 2564 7290.063    0.219  314.333    0.215   56.639    0.455    1.673    0.078 
 2565 7290.350    0.094  314.278    0.228   56.639    0.455    1.674    0.078 
 2566 7292.699    0.188  314.278    0.238   56.667    0.455    1.677    0.078 
 2567 7293.428    0.094  314.306    0.228   56.667    0.455    1.677    0.078 
 2568 7291.698    0.438  314.306    0.207   56.667    0.455    1.671    0.078 
 2569 7287.761    0.312  314.222    0.219   56.639    0.453    1.673    0.078 
 2570 7290.060    0.188  314.250    0.240   56.639    0.457    1.673    0.079 
 2571 7293.057    0.156  314.194    0.248   56.667    0.460    1.671    0.079 
 2572 7292.448    0.281  314.306    0.245   56.667    0.460    1.671    0.079 
 2573 7292.090    0.156  314.278    0.256   56.667    0.460    1.671    0.079 
 2574 7288.064    0.250  314.361    0.226   56.667    0.460    1.671    0.079 
 2575 7286.155    0.250  314.444    0.250   56.639    0.460    1.677    0.080 
 2576 7281.060    0.094  314.389    0.237   56.639    0.460    1.677    0.080 
 2577 7272.736    0.281  314.361    0.223   56.556    0.462    1.677    0.080 
 2578 7270.437    0.188  314.333    0.204   56.556    0.462    1.680    0.080 
 2579 7271.080    0.219  314.250    0.213   56.556    0.462    1.681    0.079 
 2580 7270.823    0.125  314.194    0.207   56.556    0.462    1.681    0.079 
 2581 7273.639    0.219  314.222    0.208   56.583    0.462    1.679    0.079 
 2582 7273.504    0.375  314.111    0.207   56.583    0.462    1.680    0.079 
 2583 7274.208    0.375  314.139    0.189   56.583    0.472    1.677    0.080 
 2584 7274.268    0.250  314.139    0.193   56.583    0.472    1.673    0.079 
 2585 7277.672    0.188  314.194    0.188   56.611    0.472    1.671    0.079 
 2586 7282.669    0.156  314.222    0.185   56.639    0.477    1.673    0.079 
 2587 7283.587    0.094  314.278    0.191   56.639    0.477    1.672    0.079 
 2588 7284.282    0.188  314.167    0.202   56.639    0.477    1.672    0.079 
 2589 7281.499    0.156  314.222    0.212   56.611    0.480    1.672    0.079 
 2590 7285.063    0.125  314.194    0.207   56.611    0.480    1.672    0.079 
 2591 7282.649    0.094  314.194    0.207   56.611    0.480    1.671    0.079 
 2592 7285.369    0.281  314.139    0.212   56.611    0.480    1.671    0.079 
 2593 7282.698    0.156  314.083    0.190   56.611    0.480    1.675    0.079 
 2594 7283.548    0.219  314.167    0.206   56.611    0.480    1.671    0.078 
 2595 7277.713    0.250  314.250    0.190   56.611    0.480    1.674    0.079 
 2596 7280.235    0.219  314.250    0.190   56.611    0.480    1.675    0.079 
 2597 7285.022    0.188  314.306    0.225   56.611    0.475    1.675    0.079 
 2598 7285.081    0.219  314.278    0.210   56.611    0.475    1.675    0.079 
 2599 7285.820    0.188  314.194    0.211   56.583    0.475    1.675    0.079 
 2600 7286.350    0.219  314.222    0.208   56.583    0.475    1.676    0.079 
 2601 7286.720    0.250  314.194    0.203   56.583    0.475    1.672    0.080 
 2602 7284.871    0.250  314.139    0.208   56.583    0.475    1.675    0.079 
 2603 7279.299    0.281  314.111    0.221   56.556    0.480    1.675    0.079 
 2604 7280.053    0.156  314.167    0.210   56.556    0.480    1.677    0.079 
 2605 7284.290    0.281  314.194    0.207   56.556    0.480    1.677    0.079 
 2606 7283.447    0.156  314.139    0.233   56.556    0.480    1.677    0.079 
 2607 7286.595    0.281  314.194    0.245   56.556    0.480    1.680    0.079 
 2608 7281.559    0.094  314.222    0.249   56.528    0.475    1.680    0.079 
 2609 7280.948    0.125  314.167    0.244   56.528    0.475    1.680    0.079 
 2610 7278.403    0.156  314.194    0.235   56.528    0.475    1.677    0.079 
 2611 7278.197    0.250  314.250    0.209   56.556    0.475    1.677    0.079 
 2612 7274.709    0.250  314.333    0.212   56.556    0.475    1.677    0.079 
 2613 7278.400    0.219  314.417    0.220   56.583    0.470    1.677    0.079 
 2614 7274.848    0.219  314.361    0.212   56.583    0.470    1.677    0.079 
 2615 7273.541    0.250  314.333    0.200   56.583    0.470    1.678    0.079 
 2616 7272.518    0.188  314.306    0.192   56.583    0.470    1.676    0.079 
 2617 7271.465    0.094  314.333    0.188   56.583    0.470    1.676    0.079 
 2618 7271.656    0.031  314.333    0.184   56.583    0.470    1.676    0.079 
 2619 7273.721    0.188  314.389    0.190   56.583    0.470    1.676    0.079 
 2620 7274.361    0.156  314.444    0.198   56.583    0.470    1.676    0.079 
 2621 7275.838    0.188  314.556    0.186   56.583    0.470    1.677    0.079 
 2622 7282.116    0.156  314.528    0.206   56.583    0.470    1.672    0.076 
 2623 7283.999    0.219  314.444    0.217   56.583    0.470    1.672    0.076 
 2624 7281.547    0.312  314.528    0.210   56.583    0.470    1.672    0.078 
 2625 7285.914    0.219  314.417    0.220   56.583    0.470    1.672    0.078 
 2626 7290.107    0.156  314.417    0.220   56.611    0.465    1.669    0.078 
 2627 7290.037    0.188  314.306    0.218   56.611    0.465    1.670    0.078 
 2628 7290.848    0.281  314.250    0.237   56.611    0.465    1.669    0.078 
 2629 7291.588    0.062  314.250    0.234   56.611    0.465    1.669    0.078 
 2630 7291.592    0.094  314.278    0.238   56.611    0.465    1.669    0.078 
 2631 7288.682    0.281  314.361    0.246   56.583    0.465    1.668    0.078 
 2632 7287.111    0.250  314.333    0.248   56.583    0.465    1.670    0.078 
 2633 7284.803    0.156  314.333    0.232   56.583    0.465    1.672    0.078 
 2634 7279.822    0.312  314.361    0.223   56.528    0.452    1.674    0.078 
 2635 7280.051    0.219  314.306    0.232   56.528    0.452    1.674    0.078 
 2636 7275.996    0.281  314.361    0.233   56.472    0.452    1.668    0.078 
 2637 7276.780    0.250  314.417    0.243   56.472    0.452    1.670    0.078 
 2638 7278.086    0.281  314.472    0.253   56.472    0.452    1.674    0.079 
 2639 7270.880    0.312  314.528    0.231   56.472    0.452    1.672    0.079 
 2640 7274.776    0.125  314.556    0.213   56.500    0.454    1.666    0.077 
 2641 7271.373    0.125  314.500    0.198   56.500    0.454    1.660    0.078 
 2642 7269.521    0.312  314.500    0.198   56.500    0.454    1.658    0.077 
 2643 7267.537    0.375  314.444    0.217   56.472    0.445    1.658    0.077 
 2644 7270.935    0.188  314.417    0.230   56.472    0.445    1.658    0.077 
 2645 7274.544    0.250  314.472    0.241   56.472    0.445    1.660    0.077 
 2646 7273.106    0.156  314.417    0.265   56.444    0.445    1.660    0.077 
 2647 7270.253    0.250  314.417    0.243   56.444    0.445    1.659    0.077 
 2648 7269.425    0.188  314.389    0.249   56.417    0.447    1.665    0.077 
 2649 7268.976    0.125  314.389    0.252   56.417    0.447    1.665    0.077 
 2650 7274.106    0.125  314.361    0.258   56.389    0.447    1.666    0.077 
 2651 7271.827    0.250  314.389    0.243   56.389    0.447    1.670    0.077 
 2652 7272.099    0.188  314.389    0.246   56.389    0.447    1.670    0.077 
 2653 7267.592    0.344  314.528    0.253   56.389    0.447    1.674    0.077 
 2654 7267.059    0.156  314.500    0.247   56.389    0.447    1.672    0.076 
 2655 7270.671    0.156  314.472    0.268   56.389    0.447    1.672    0.076 
 2656 7270.594    0.094  314.500    0.265   56.389    0.447    1.672    0.076 
 2657 7267.195    0.188  314.444    0.265   56.389    0.447    1.667    0.075 
 2658 7265.924    0.250  314.361    0.275   56.361    0.436    1.665    0.075 
 2659 7266.093    0.219  314.417    0.270   56.361    0.436    1.675    0.077 
 2660 7266.846    0.188  314.361    0.267   56.361    0.436    1.671    0.077 
 2661 7269.108    0.281  314.306    0.251   56.389    0.433    1.673    0.078 
 2662 7266.398    0.219  314.417    0.256   56.389    0.433    1.673    0.078 
 2663 7267.730    0.312  314.389    0.233   56.417    0.435    1.676    0.077 
 2664 7268.436    0.188  314.361    0.216   56.417    0.435    1.679    0.077 
 2665 7273.428    0.094  314.389    0.220   56.444    0.433    1.680    0.077 
 2666 7267.313    0.219  314.389    0.216   56.444    0.433    1.684    0.079 
 2667 7269.616    0.156  314.417    0.234   56.444    0.433    1.684    0.079 
 2668 7271.662    0.281  314.417    0.224   56.444    0.433    1.686    0.079 
 2669 7264.297    0.281  314.361    0.219   56.389    0.424    1.688    0.079 
 2670 7265.053    0.281  314.389    0.216   56.389    0.424    1.688    0.079 
 2671 7265.288    0.094  314.389    0.227   56.389    0.424    1.690    0.078 
 2672 7265.689    0.281  314.500    0.220   56.389    0.424    1.690    0.078 
 2673 7260.148    0.125  314.500    0.227   56.361    0.429    1.690    0.078 
 2674 7260.039    0.312  314.444    0.220   56.389    0.436    1.686    0.078 
 2675 7259.897    0.156  314.361    0.219   56.389    0.436    1.684    0.078 
 2676 7260.910    0.125  314.333    0.219   56.389    0.436    1.682    0.079 
 2677 7257.279    0.125  314.361    0.226   56.389    0.436    1.682    0.079 
 2678 7258.471    0.125  314.361    0.233   56.389    0.436    1.682    0.079 
 2679 7262.387    0.156  314.444    0.244   56.389    0.436    1.680    0.079 
 2680 7256.867    0.281  314.472    0.244   56.361    0.443    1.679    0.079 
 2681 7263.192    0.250  314.444    0.237   56.417    0.443    1.679    0.079 
 2682 7263.264    0.188  314.333    0.248   56.417    0.443    1.678    0.079 
 2683 7256.965    0.281  314.361    0.239   56.389    0.443    1.679    0.079 
 2684 7256.674    0.156  314.306    0.251   56.389    0.443    1.679    0.079 
 2685 7255.459    0.438  314.278    0.234   56.389    0.443    1.688    0.080 
 2686 7259.519    0.188  314.417    0.250   56.389    0.443    1.688    0.080 
 2687 7262.716    0.219  314.472    0.244   56.389    0.443    1.684    0.080 
 2688 7257.283    0.250  314.500    0.256   56.333    0.446    1.683    0.080 
 2689 7257.494    0.219  314.528    0.253   56.333    0.446    1.683    0.080 
 2690 7257.042    0.156  314.528    0.253   56.333    0.446    1.683    0.080 
 2691 7257.632    0.250  314.639    0.249   56.333    0.446    1.684    0.080 
 2692 7255.907    0.281  314.611    0.243   56.306    0.446    1.681    0.079 
 2693 7258.257    0.094  314.583    0.240   56.306    0.449    1.679    0.079 
 2694 7257.925    0.250  314.611    0.255   56.306    0.449    1.672    0.077 
 2695 7261.410    0.250  314.583    0.256   56.306    0.449    1.673    0.077 
 2696 7260.894    0.125  314.556    0.253   56.306    0.449    1.673    0.077 
 2697 7256.661    0.219  314.583    0.230   56.306    0.449    1.672    0.077 
 2698 7254.698    0.312  314.500    0.237   56.306    0.449    1.673    0.077 
 2699 7256.988    0.281  314.556    0.237   56.306    0.449    1.668    0.077 
 2700 7260.393    0.250  314.583    0.256   56.306    0.449    1.668    0.077 
 2701 7255.240    0.375  314.611    0.223   56.333    0.450    1.670    0.077 
 2702 7260.496    0.219  314.667    0.242   56.333    0.450    1.669    0.077 
 2703 7257.042    0.125  314.639    0.243   56.333    0.450    1.667    0.077 
 2704 7256.242    0.250  314.500    0.244   56.306    0.454    1.667    0.077 
 2705 7249.065    0.188  314.500    0.220   56.278    0.454    1.670    0.077 
 2706 7249.073    0.188  314.417    0.234   56.278    0.454    1.671    0.077 
 2707 7244.961    0.188  314.472    0.213   56.278    0.454    1.675    0.080 
 2708 7247.818    0.125  314.361    0.216   56.278    0.454    1.675    0.080 
 2709 7245.074    0.219  314.278    0.221   56.278    0.454    1.677    0.080 
 2710 7244.645    0.281  314.167    0.234   56.222    0.450    1.678    0.080 
 2711 7246.150    0.188  314.167    0.247   56.222    0.450    1.681    0.080 
 2712 7245.912    0.156  314.167    0.247   56.222    0.450    1.681    0.080 
 2713 7245.939    0.156  314.111    0.245   56.222    0.450    1.675    0.081 
 2714 7248.539    0.094  314.111    0.254   56.222    0.450    1.681    0.080 
 2715 7245.024    0.188  314.167    0.259   56.222    0.457    1.681    0.080 
 2716 7245.789    0.219  314.083    0.253   56.222    0.457    1.683    0.079 
 2717 7252.645    0.219  314.167    0.250   56.306    0.453    1.683    0.079 
 2718 7251.201    0.188  314.194    0.251   56.306    0.453    1.683    0.079 
 2719 7251.836    0.250  314.083    0.237   56.306    0.453    1.683    0.079 
 2720 7250.938    0.281  314.056    0.236   56.278    0.449    1.685    0.079 
 2721 7248.382    0.156  314.000    0.219   56.278    0.449    1.683    0.077 
 2722 7249.669    0.188  314.056    0.219   56.278    0.449    1.681    0.077 
 2723 7249.301    0.156  314.083    0.217   56.278    0.449    1.677    0.078 
 2724 7246.841    0.250  314.111    0.221   56.278    0.449    1.677    0.078 
 2725 7244.331    0.281  314.222    0.226   56.278    0.449    1.669    0.077 
 2726 7246.730    0.250  314.111    0.221   56.306    0.451    1.672    0.076 
 2727 7244.618    0.219  314.056    0.204   56.306    0.451    1.675    0.076 
 2728 7246.366    0.250  313.944    0.192   56.306    0.451    1.675    0.076 
 2729 7251.353    0.188  313.972    0.202   56.333    0.458    1.675    0.076 
 2730 7251.183    0.156  314.000    0.215   56.361    0.460    1.680    0.076 
 2731 7249.273    0.281  314.056    0.211   56.361    0.460    1.680    0.076 
 2732 7253.216    0.250  314.028    0.206   56.333    0.463    1.680    0.076 
 2733 7252.878    0.375  314.083    0.213   56.333    0.463    1.680    0.076 
 2734 7257.702    0.281  313.944    0.204   56.333    0.463    1.682    0.076 
 2735 7259.336    0.219  314.000    0.212   56.361    0.460    1.681    0.076 
 2736 7263.968    0.125  314.028    0.213   56.361    0.460    1.681    0.076 
 2737 7258.262    0.312  314.000    0.204   56.361    0.460    1.685    0.078 
 2738 7260.508    0.312  314.000    0.204   56.361    0.465    1.682    0.078 
 2739 7268.031    0.375  313.917    0.206   56.361    0.465    1.686    0.078 
 2740 7277.250    0.312  313.944    0.232   56.389    0.465    1.679    0.077 
 2741 7280.505    0.188  313.889    0.241   56.389    0.465    1.679    0.077 
 2742 7282.792    0.219  313.944    0.245   56.389    0.465    1.680    0.077 
 2743 7282.657    0.219  314.028    0.250   56.389    0.465    1.681    0.076 
 2744 7281.166    0.094  314.056    0.242   56.389    0.465    1.681    0.076 
 2745 7282.692    0.125  314.083    0.243   56.389    0.465    1.679    0.076 
 2746 7283.201    0.188  314.111    0.254   56.389    0.465    1.679    0.076 
 2747 7286.858    0.312  314.111    0.248   56.444    0.462    1.682    0.077 
 2748 7288.007    0.188  314.083    0.265   56.444    0.462    1.676    0.077 
 2749 7282.814    0.375  314.111    0.274   56.417    0.460    1.680    0.077 
 2750 7277.075    0.281  314.139    0.236   56.417    0.469    1.682    0.078 
 2751 7272.377    0.250  314.028    0.206   56.417    0.469    1.680    0.078 
 2752 7274.981    0.250  314.028    0.227   56.417    0.469    1.677    0.077 
 2753 7272.503    0.188  314.139    0.216   56.417    0.469    1.677    0.077 
 2754 7277.849    0.219  314.139    0.246   56.417    0.469    1.680    0.077 
 2755 7284.159    0.188  314.139    0.258   56.472    0.467    1.680    0.077 
 2756 7285.306    0.188  314.222    0.258   56.472    0.467    1.680    0.077 
 2757 7282.830    0.250  314.222    0.252   56.472    0.467    1.680    0.077 
 2758 7279.779    0.188  314.222    0.255   56.472    0.467    1.680    0.077 
 2759 7280.933    0.156  314.222    0.278   56.444    0.467    1.679    0.077 
 2760 7280.175    0.188  314.083    0.268   56.444    0.467    1.680    0.077 
 2761 7282.770    0.250  314.083    0.262   56.472    0.466    1.686    0.079 
 2762 7281.411    0.094  314.083    0.259   56.472    0.466    1.686    0.079 
 2763 7284.030    0.188  314.111    0.257   56.472    0.466    1.684    0.079 
 2764 7283.120    0.062  314.139    0.258   56.472    0.466    1.682    0.079 
 2765 7280.745    0.250  314.028    0.256   56.472    0.466    1.682    0.079 
 2766 7280.820    0.125  314.028    0.250   56.472    0.466    1.685    0.079 
 2767 7273.883    0.219  314.000    0.245   56.444    0.469    1.690    0.080 
 2768 7282.130    0.281  313.889    0.245   56.472    0.472    1.695    0.081 
 2769 7281.867    0.250  313.806    0.242   56.472    0.472    1.695    0.081 
 2770 7282.888    0.156  313.778    0.236   56.500    0.472    1.699    0.081 
 2771 7287.943    0.219  313.750    0.262   56.528    0.472    1.699    0.080 
 2772 7287.705    0.250  313.833    0.271   56.528    0.472    1.696    0.080 
 2773 7290.545    0.156  313.889    0.274   56.556    0.472    1.697    0.080 
 2774 7289.480    0.219  313.944    0.275   56.556    0.472    1.697    0.080 
 2775 7288.393    0.281  313.917    0.279   56.528    0.472    1.692    0.081 
 2776 7282.267    0.188  313.944    0.278   56.500    0.469    1.692    0.081 
 2777 7283.798    0.219  313.972    0.287   56.500    0.469    1.692    0.081 
 2778 7288.032    0.312  313.889    0.311   56.500    0.469    1.692    0.081 
 2779 7280.411    0.156  313.889    0.304   56.472    0.475    1.693    0.081 
 2780 7280.136    0.219  313.806    0.296   56.472    0.475    1.689    0.081 
 2781 7282.346    0.281  313.778    0.297   56.472    0.475    1.692    0.081 
 2782 7281.996    0.125  313.861    0.300   56.472    0.475    1.688    0.082 
 2783 7284.976    0.125  313.806    0.316   56.472    0.475    1.688    0.082 
 2784 7284.266    0.312  313.778    0.310   56.472    0.475    1.690    0.081 
 2785 7277.241    0.219  313.889    0.293   56.417    0.480    1.690    0.081 
 2786 7274.350    0.094  313.889    0.283   56.417    0.480    1.690    0.081 
 2787 7278.773    0.219  313.944    0.278   56.444    0.474    1.690    0.081 
 2788 7280.901    0.188  313.972    0.262   56.472    0.477    1.691    0.081 
 2789 7279.841    0.188  314.056    0.254   56.472    0.477    1.688    0.080 
 2790 7277.130    0.125  314.111    0.245   56.472    0.477    1.689    0.081 
 2791 7283.974    0.188  314.222    0.281   56.472    0.477    1.685    0.078 
 2792 7284.485    0.094  314.278    0.282   56.472    0.477    1.689    0.079 
 2793 7282.977    0.188  314.278    0.277   56.472    0.477    1.687    0.079 
 2794 7279.450    0.188  314.306    0.274   56.472    0.477    1.687    0.079 
 2795 7279.635    0.188  314.194    0.277   56.472    0.477    1.690    0.080 
 2796 7281.469    0.156  314.250    0.273   56.472    0.477    1.688    0.080 
 2797 7280.803    0.281  314.194    0.251   56.472    0.477    1.688    0.080 
 2798 7287.964    0.281  314.194    0.257   56.528    0.480    1.686    0.079 
 2799 7287.511    0.125  314.194    0.254   56.528    0.480    1.689    0.080 
 2800 7285.993    0.188  314.194    0.248   56.528    0.480    1.685    0.080 
 2801 7284.280    0.188  314.194    0.251   56.528    0.480    1.682    0.081 
 2802 7281.560    0.344  314.194    0.251   56.528    0.480    1.685    0.080 
 2803 7282.246    0.156  314.222    0.258   56.528    0.480    1.685    0.080 
 2804 7276.565    0.219  314.278    0.247   56.528    0.480    1.689    0.080 
 2805 7277.089    0.156  314.250    0.240   56.528    0.480    1.689    0.080 
 2806 7277.267    0.156  314.250    0.237   56.528    0.480    1.688    0.080 
 2807 7277.608    0.125  314.306    0.254   56.528    0.480    1.691    0.080 
 2808 7276.741    0.219  314.250    0.256   56.528    0.480    1.692    0.080 
 2809 7277.055    0.094  314.250    0.256   56.528    0.480    1.692    0.080 
 2810 7275.511    0.250  314.139    0.258   56.528    0.480    1.692    0.080 
 2811 7275.598    0.094  314.111    0.263   56.528    0.480    1.689    0.080 
 2812 7269.280    0.156  314.111    0.248   56.500    0.480    1.689    0.080 
 2813 7266.820    0.188  314.083    0.243   56.500    0.480    1.686    0.080 
 2814 7264.267    0.188  314.167    0.253   56.500    0.480    1.685    0.080 
 2815 7254.842    0.312  314.250    0.234   56.472    0.475    1.683    0.080 
 2816 7251.831    0.156  314.278    0.234   56.472    0.475    1.683    0.080 
 2817 7245.670    0.188  314.333    0.229   56.417    0.474    1.683    0.080 
 2818 7251.996    0.281  314.417    0.217   56.444    0.475    1.675    0.080 
 2819 7251.348    0.094  314.389    0.213   56.444    0.475    1.676    0.080 
 2820 7251.966    0.156  314.500    0.227   56.417    0.483    1.678    0.080 
 2821 7251.898    0.156  314.417    0.240   56.417    0.483    1.675    0.080 
 2822 7252.716    0.188  314.361    0.233   56.444    0.487    1.674    0.080 
 2823 7257.497    0.156  314.333    0.215   56.444    0.487    1.674    0.080 
 2824 7256.603    0.219  314.222    0.226   56.444    0.487    1.674    0.080 
 2825 7256.053    0.250  314.250    0.202   56.444    0.487    1.676    0.081 
 2826 7251.468    0.375  314.278    0.187   56.444    0.487    1.676    0.081 
 2827 7257.527    0.219  314.333    0.222   56.444    0.487    1.678    0.081 
 2828 7254.002    0.219  314.306    0.207   56.417    0.490    1.680    0.081 
 2829 7252.216    0.219  314.361    0.197   56.417    0.490    1.681    0.081 
