  145 40810.109    0.562  264.944    7.908   71.222    1.155   34.067   21.446 
  146 40620.036    0.500  265.111    7.900   71.361    1.143   34.276   21.439 
  147 40435.188    0.531  265.222    7.882   71.500    1.158   34.282   21.439 
  148 40204.749    0.656  265.361    7.863   71.222    1.163   34.281   21.439 
  149 39964.690    0.469  265.583    7.856   71.056    1.151   34.277   21.439 
  150 39830.580    0.438  265.667    7.843   71.056    1.161   34.281   21.439 
  151 39544.736    0.594  265.806    7.810   71.139    1.164   47.533   24.940 
  152 39120.270    0.625  266.111    7.778   71.083    1.154   47.548   24.939 
  153 38879.958    0.625  266.222    7.745   71.639    1.119   64.434   29.267 
  154 38846.262    0.469  266.333    7.756   71.806    1.112   64.425   29.267 
  155 38663.390    0.469  266.444    7.738   71.972    1.109   64.423   29.268 
  156 38412.682    0.531  266.611    7.715   71.889    1.112   79.312   32.255 
  157 38164.464    0.500  266.750    7.689   71.972    1.118   79.924   32.514 
  158 37904.199    0.469  266.667    7.621   72.139    1.103   79.926   32.513 
  159 37739.710    0.469  266.778    7.607   72.306    1.096   79.929   32.513 
  160 37474.072    0.562  267.000    7.588   72.667    1.106   81.072   32.938 
  161 37341.653    0.469  267.083    7.577   72.583    1.126   81.069   32.938 
  162 37111.220    0.344  267.194    7.550   72.528    1.102   64.222   29.425 
  163 36982.999    0.500  267.500    7.576   72.556    1.085   64.229   29.425 
  164 36759.177    0.500  267.528    7.534   72.833    1.080   83.523   34.096 
  165 36508.648    0.562  267.778    7.527   72.722    1.069   83.524   34.096 
  166 36397.489    0.250  267.806    7.508   72.778    1.082   83.524   34.096 
  167 36220.861    0.531  268.028    7.508   73.056    1.114   83.531   34.096 
  168 35968.508    0.625  268.083    7.463   73.222    1.133   83.531   34.096 
  169 35628.697    0.469  268.361    7.440   73.333    1.130   83.530   34.096 
  170 35451.918    0.500  268.417    7.414   73.028    1.119   83.530   34.096 
  171 35285.687    0.438  268.583    7.406   73.361    1.171   84.780   34.587 
  172 35200.137    0.375  268.750    7.417   73.361    1.146   84.780   34.587 
  173 35005.371    0.375  269.000    7.418   73.417    1.145  102.150   37.555 
  174 34847.231    0.562  269.111    7.405   73.528    1.136  102.151   37.555 
  175 34668.449    0.438  269.194    7.380   73.528    1.114  103.456   38.148 
  176 34467.154    0.469  269.361    7.367   73.500    1.102  104.035   38.338 
  177 34289.503    0.500  269.472    7.349   73.417    1.113  103.461   38.148 
  178 34098.196    0.594  269.611    7.329   73.722    1.106   82.856   33.669 
  179 33891.835    0.531  269.806    7.319   73.611    1.140   83.445   33.894 
  180 33757.994    0.375  269.861    7.300   73.667    1.129   83.457   33.893 
  181 33603.265    0.438  269.917    7.277   73.611    1.117   84.596   34.384 
  182 33433.555    0.438  270.000    7.257   73.722    1.096   84.591   34.384 
  183 33282.232    0.375  270.083    7.239   73.833    1.098   84.591   34.384 
  184 33133.976    0.438  270.194    7.226   73.944    1.066   84.730   34.440 
  185 33034.583    0.375  270.306    7.225   73.889    1.061   84.730   34.440 
  186 32749.169    0.625  270.389    7.176   74.056    1.098  107.428   39.812 
  187 32518.364    0.531  270.472    7.140   74.167    1.113   84.721   34.440 
  188 32250.576    0.531  270.611    7.106   74.444    1.110   84.947   34.530 
  189 32079.005    0.469  270.833    7.104   74.583    1.100   85.458   34.801 
  190 31943.050    0.562  271.056    7.112   74.694    1.102   85.452   34.802 
  191 31743.351    0.625  271.306    7.113   74.500    1.075   85.454   34.802 
  192 31501.445    0.531  271.472    7.086   74.583    1.080  104.156   38.279 
  193 31221.737    0.562  271.639    7.055   74.583    1.070   86.805   35.398 
  194 31049.495    0.656  271.722    7.028   74.861    1.067   86.804   35.398 
  195 30937.931    0.406  271.778    7.015   74.694    1.033   86.804   35.398 
  196 30810.312    0.500  271.861    7.002   74.722    1.020   86.827   35.396 
  197 30641.659    0.562  272.028    6.995   74.500    1.029   86.836   35.395 
  198 30464.638    0.531  272.111    6.968   74.611    1.070   86.836   35.395 
  199 30300.069    0.531  272.194    6.944   74.583    1.058   86.838   35.395 
  200 30187.146    0.469  272.306    6.937   74.583    1.063   86.841   35.395 
  201 29983.352    0.406  272.528    6.930   74.778    1.069   86.844   35.395 
  202 29754.381    0.406  272.639    6.896   74.778    1.087   86.851   35.394 
  203 29610.530    0.625  272.833    6.895   74.750    1.065   86.841   35.395 
  204 29370.739    0.531  273.000    6.868   74.889    1.088   86.839   35.395 
  205 29301.338    0.375  273.083    6.868   74.917    1.113   86.837   35.395 
  206 29050.580    0.375  273.222    6.832   75.056    1.128   86.833   35.396 
  207 28850.014    0.562  273.389    6.812   75.361    1.143   86.857   35.394 
  208 28736.010    0.438  273.472    6.798   75.417    1.156   87.017   35.384 
  209 28672.788    0.344  273.556    6.799   75.528    1.191   87.015   35.384 
  210 28608.485    0.594  273.639    6.798   75.583    1.174   87.013   35.384 
  211 28444.782    0.656  273.750    6.778   75.833    1.174   87.016   35.384 
  212 28263.783    0.562  273.889    6.759   75.806    1.217   87.679   35.650 
  213 28128.072    0.531  274.028    6.753   75.806    1.212   87.666   35.651 
  214 28026.160    0.438  274.083    6.740   75.778    1.217   87.664   35.651 
  215 27942.192    0.594  274.194    6.740   75.750    1.190   87.656   35.652 
  216 27852.780    0.438  274.333    6.744   75.861    1.171   87.636   35.653 
  217 27687.504    0.531  274.389    6.714   76.167    1.177   87.634   35.653 
  218 27574.027    0.438  274.472    6.703   76.194    1.183   88.743   36.119 
  219 27407.053    0.500  274.611    6.688   76.222    1.151   88.739   36.120 
  220 27197.416    0.531  274.639    6.648   75.889    1.152   88.742   36.120 
  221 26979.634    0.375  274.861    6.635   75.861    1.165   88.739   36.120 
  222 26958.996    0.531  274.972    6.647   75.861    1.153   88.741   36.120 
  223 26732.068    0.562  275.139    6.620   75.917    1.135   72.359   33.266 
  224 26645.827    0.469  275.167    6.606   75.833    1.127   72.365   33.265 
  225 26549.986    0.469  275.083    6.569   76.083    1.100   72.368   33.265 
  226 26315.644    0.531  275.306    6.550   76.194    1.104   72.358   33.266 
  227 26257.918    0.469  275.417    6.554   76.139    1.075   72.351   33.266 
  228 26229.403    0.469  275.417    6.547   76.111    1.091   72.351   33.266 
  229 26042.722    0.406  275.417    6.503   76.167    1.070   72.351   33.266 
  230 25971.972    0.500  275.611    6.518   76.250    1.079   72.360   33.266 
  231 25954.292    0.375  275.583    6.509   76.250    1.070   73.666   33.914 
  232 25794.881    0.562  275.639    6.480   76.139    1.072   73.662   33.914 
  233 25609.142    0.469  275.833    6.471   76.111    1.079   73.662   33.914 
  234 25502.899    0.406  276.000    6.472   76.111    1.112   73.660   33.914 
  235 25395.975    0.438  276.111    6.466   76.111    1.093   73.659   33.914 
  236 25256.585    0.281  276.278    6.461   76.083    1.089   73.661   33.914 
  237 25118.857    0.500  276.444    6.456   76.000    1.091   73.689   33.913 
  238 25022.310    0.438  276.556    6.449   76.250    1.118   73.682   33.913 
  239 24809.809    0.438  276.667    6.419   76.194    1.121   73.633   33.916 
  240 24779.740    0.469  276.722    6.421   76.333    1.130   73.640   33.915 
  241 24589.401    0.562  276.917    6.404   76.528    1.146   73.648   33.915 
  242 24476.230    0.438  276.972    6.385   76.806    1.150   73.648   33.915 
  243 24208.908    0.625  277.111    6.343   76.917    1.116   73.055   33.621 
  244 24039.539    0.469  277.222    6.318   77.139    1.147   73.059   33.621 
  245 23830.729    0.656  277.306    6.281   77.361    1.143   72.928   33.556 
  246 23751.326    0.531  277.417    6.280   77.333    1.136   72.931   33.556 
  247 23635.252    0.312  277.472    6.262   77.417    1.126   72.883   33.559 
  248 23491.105    0.562  277.583    6.244   77.556    1.121   72.882   33.559 
  249 23382.781    0.375  277.694    6.236   77.556    1.137   74.228   34.259 
  250 23197.695    0.594  277.861    6.220   77.361    1.108   74.232   34.259 
  251 23156.994    0.344  278.000    6.235   77.306    1.088   74.232   34.259 
  252 23098.829    0.375  278.111    6.242   77.250    1.096   74.228   34.259 
  253 22966.819    0.406  278.139    6.214   77.389    1.094   74.216   34.260 
  254 22850.262    0.469  278.111    6.182   77.167    1.062   74.220   34.259 
  255 22732.748    0.469  278.250    6.172   77.222    1.080   75.638   35.027 
  256 22638.448    0.469  278.333    6.161   77.111    1.101   75.621   35.028 
  257 22464.369    0.469  278.361    6.120   77.194    1.117   75.640   35.026 
  258 22320.041    0.531  278.500    6.107   77.083    1.061   75.653   35.026 
  259 22210.307    0.469  278.694    6.111   76.972    1.059   75.660   35.025 
  260 22033.121    0.562  278.778    6.080   77.083    1.067   75.675   35.024 
  261 21896.538    0.438  278.833    6.054   77.056    1.095   76.276   35.262 
  262 21841.017    0.531  279.000    6.067   76.972    1.086   76.278   35.262 
  263 21698.113    0.469  279.222    6.066   76.944    1.082   76.275   35.263 
  264 21496.535    0.531  279.250    6.020   77.000    1.077   76.277   35.262 
  265 21415.043    0.375  279.278    6.006   76.833    1.060   76.273   35.263 
  266 21202.236    0.562  279.472    5.984   76.806    1.034   76.276   35.262 
  267 21120.002    0.562  279.472    5.963   76.806    1.061   76.276   35.262 
  268 20973.948    0.562  279.722    5.966   76.972    1.110   76.274   35.263 
  269 20743.555    0.719  279.833    5.925   77.139    1.104   76.848   35.542 
  270 20636.556    0.406  279.833    5.897   77.083    1.050   76.848   35.542 
  271 20551.159    0.469  279.889    5.883   77.139    1.063   76.848   35.542 
  272 20446.494    0.531  279.889    5.857   76.972    1.052   76.847   35.542 
  273 20253.832    0.500  280.111    5.844   76.972    1.033   76.830   35.543 
  274 20229.888    0.438  280.278    5.865   77.111    1.064   76.831   35.543 
  275 20145.367    0.312  280.306    5.849   77.000    1.069   76.840   35.543 
  276 20095.974    0.469  280.361    5.844   77.222    1.074   76.841   35.543 
  277 19947.004    0.562  280.472    5.822   76.972    1.086   76.840   35.543 
  278 19858.105    0.406  280.611    5.821   77.083    1.083   77.405   35.866 
  279 19705.773    0.344  280.750    5.805   76.889    1.083   77.394   35.866 
  280 19589.293    0.656  280.861    5.792   76.889    1.071   77.395   35.866 
  281 19523.684    0.500  280.972    5.791   76.972    1.065   77.396   35.866 
  282 19436.388    0.531  280.917    5.755   77.194    1.092   77.416   35.865 
  283 19281.136    0.375  281.000    5.727   77.222    1.097   96.218   39.401 
  284 19128.298    0.469  281.083    5.698   77.278    1.107   96.222   39.400 
  285 18918.469    0.531  281.194    5.659   77.167    1.083   96.218   39.401 
  286 18883.862    0.250  281.194    5.652   77.056    1.081   96.218   39.401 
  287 18805.097    0.469  281.278    5.646   77.083    1.076   96.221   39.400 
  288 18732.764    0.438  281.417    5.651   77.056    1.093   96.222   39.400 
  289 18638.957    0.406  281.417    5.626   77.028    1.095   96.225   39.400 
  290 18554.887    0.312  281.500    5.618   76.944    1.077   96.225   39.400 
  291 18448.459    0.531  281.667    5.617   76.972    1.078   96.236   39.399 
  292 18376.981    0.406  281.639    5.591   77.000    1.082   96.257   39.398 
  293 18284.389    0.562  281.611    5.562   76.833    1.113   96.257   39.398 
  294 18128.484    0.562  281.806    5.552   76.667    1.056   96.243   39.399 
  295 18048.631    0.438  281.806    5.528   76.722    1.087   96.249   39.399 
  296 17883.870    0.531  282.000    5.514   76.861    1.116   96.242   39.399 
  297 17748.784    0.375  282.139    5.497   76.972    1.111   96.242   39.399 
  298 17662.688    0.375  282.167    5.478   76.917    1.102   96.242   39.399 
  299 17507.735    0.625  282.167    5.435   76.972    1.081   96.244   39.399 
  300 17400.360    0.594  282.139    5.400   77.028    1.114   96.247   39.399 
  301 17209.533    0.500  282.306    5.374   77.000    1.147  134.826   45.534 
  302 17137.507    0.562  282.278    5.349   76.833    1.155  134.826   45.534 
  303 17001.881    0.500  282.361    5.320   76.972    1.162  118.529   43.853 
  304 16857.194    0.500  282.500    5.299   77.194    1.182  118.532   43.852 
  305 16743.363    0.531  282.528    5.272   77.250    1.193  118.534   43.852 
  306 16561.258    0.500  282.583    5.229   77.361    1.202  118.673   43.897 
  307 16435.532    0.656  282.778    5.225   77.444    1.239  118.673   43.897 
  308 16383.687    0.562  282.972    5.240   77.556    1.246  118.679   43.897 
  309 16236.849    0.312  283.028    5.208   77.583    1.236  118.681   43.897 
  310 16094.259    0.438  283.028    5.168   77.528    1.244  119.876   44.300 
  311 16036.024    0.344  283.194    5.180   77.361    1.246  119.877   44.300 
  312 15939.774    0.469  283.389    5.184   77.556    1.271  119.877   44.300 
  313 15799.871    0.406  283.472    5.154   77.583    1.259  119.878   44.300 
  314 15686.789    0.406  283.472    5.119   77.444    1.275  121.344   44.945 
  315 15590.275    0.406  283.722    5.132   77.417    1.265  121.340   44.945 
  316 15502.548    0.562  283.667    5.098   77.333    1.246  121.340   44.945 
  317 15314.198    0.531  283.806    5.060   77.500    1.273  121.353   44.944 
  318 15232.699    0.562  283.972    5.064   77.333    1.284  121.354   44.944 
  319 15194.915    0.312  284.028    5.063   77.389    1.296  121.354   44.944 
  320 14964.061    0.656  284.306    5.041   77.389    1.286   99.011   40.657 
  321 14903.197    0.344  284.361    5.036   77.278    1.267   99.006   40.657 
  322 14766.700    0.531  284.389    4.999   77.306    1.233   99.020   40.656 
  323 14653.768    0.438  284.472    4.978   77.389    1.265   99.013   40.657 
  324 14555.515    0.469  284.583    4.967   77.306    1.275   99.016   40.657 
  325 14467.220    0.406  284.750    4.966   77.417    1.273   99.018   40.656 
  326 14348.945    0.344  284.889    4.950   77.528    1.248   99.028   40.656 
  327 14228.520    0.406  285.000    4.930   77.611    1.260   99.014   40.657 
  328 14056.181    0.438  285.111    4.894   77.583    1.264   99.014   40.657 
  329 13946.076    0.594  285.111    4.861   77.556    1.214   99.624   40.884 
  330 13873.934    0.469  285.194    4.849   77.778    1.193  100.232   41.107 
  331 13810.451    0.406  285.222    4.837   77.583    1.180  100.211   41.108 
  332 13706.373    0.406  285.389    4.832   77.694    1.204  101.350   41.593 
  333 13568.735    0.500  285.528    4.811   77.556    1.200  101.355   41.593 
  334 13495.318    0.562  285.444    4.774   77.389    1.204  101.352   41.593 
  335 13419.281    0.375  285.500    4.760   77.278    1.205  101.352   41.593 
  336 13289.938    0.438  285.639    4.740   77.250    1.205  101.353   41.593 
  337 13209.478    0.594  285.806    4.742   77.139    1.199  101.357   41.593 
  338 13116.932    0.562  285.944    4.734   77.111    1.213  101.942   41.821 
  339 13069.979    0.438  285.778    4.688   77.444    1.276  101.937   41.822 
